tree_id,member_id_1,member_id_2,married_at,ended_at,status
7001,1000524,1000525,1455-01-01,1467-12-31,ended
7001,1000526,1000527,1456-01-01,1494-12-31,ended
7001,1000528,1000529,1458-01-01,1475-12-31,ended
7001,1000530,1000531,1454-01-01,1497-12-31,ended
7001,1000532,1000533,1456-01-01,1496-12-31,ended
7001,1000534,1000535,1453-01-01,1487-12-31,ended
7001,1000536,1000537,1455-01-01,1484-12-31,ended
7001,1000538,1000539,1455-01-01,1480-12-31,ended
7001,1000540,1000541,1456-01-01,1484-12-31,ended
7001,1000542,1000543,1457-01-01,1506-12-31,ended
7001,1000544,1000545,1460-01-01,1516-12-31,ended
7001,1000546,1000547,1459-01-01,1486-12-31,ended
7001,1000548,1000549,1458-01-01,1506-12-31,ended
7001,1000550,1000551,1460-01-01,1488-12-31,ended
7001,1000552,1000553,1453-01-01,1488-12-31,ended
7001,1000554,1000555,1456-01-01,1462-12-31,ended
7001,1000556,1000557,1457-01-01,1480-12-31,ended
7001,1000558,1000559,1456-01-01,1489-12-31,ended
7001,1000560,1000561,1454-01-01,1469-12-31,ended
7001,1000562,1000563,1457-01-01,1473-12-31,ended
7001,1000564,1000565,1458-01-01,1504-12-31,ended
7001,1000566,1000567,1456-01-01,1519-12-31,ended
7001,1000568,1000569,1454-01-01,1497-12-31,ended
7001,1000570,1000571,1457-01-01,1495-12-31,ended
7001,1000572,1000573,1460-01-01,1489-12-31,ended
7001,1000574,1000575,1456-01-01,1466-12-31,ended
7001,1000576,1000577,1460-01-01,1497-12-31,ended
7001,1000578,1000579,1457-01-01,1480-12-31,ended
7001,1000580,1000581,1455-01-01,1503-12-31,ended
7001,1000582,1000583,1457-01-01,1493-12-31,ended
7001,1000584,1000585,1459-01-01,1507-12-31,ended
7001,1000586,1000587,1459-01-01,1480-12-31,ended
7001,1000588,1000589,1459-01-01,1475-12-31,ended
7001,1000590,1000591,1458-01-01,1484-12-31,ended
7001,1000417,1000592,1454-01-01,1477-12-31,ended
7001,1000416,1000419,1457-01-01,1518-12-31,ended
7001,1000418,1000421,1455-01-01,1468-12-31,ended
7001,1000420,1000423,1456-01-01,1499-12-31,ended
7001,1000422,1000425,1451-01-01,1491-12-31,ended
7001,1000424,1000427,1457-01-01,1498-12-31,ended
7001,1000426,1000429,1459-01-01,1485-12-31,ended
7001,1000428,1000431,1457-01-01,1473-12-31,ended
7001,1000430,1000433,1458-01-01,1497-12-31,ended
7001,1000432,1000435,1455-01-01,1506-12-31,ended
7001,1000434,1000437,1456-01-01,1514-12-31,ended
7001,1000436,1000439,1457-01-01,1497-12-31,ended
7001,1000438,1000441,1460-01-01,1473-12-31,ended
7001,1000440,1000443,1456-01-01,1482-12-31,ended
7001,1000442,1000445,1456-01-01,1500-12-31,ended
7001,1000444,1000447,1455-01-01,1497-12-31,ended
7001,1000446,1000449,1454-01-01,1490-12-31,ended
7001,1000448,1000451,1454-01-01,1509-12-31,ended
7001,1000450,1000453,1455-01-01,1482-12-31,ended
7001,1000452,1000455,1456-01-01,1479-12-31,ended
7001,1000454,1000457,1456-01-01,1509-12-31,ended
7001,1000456,1000459,1456-01-01,1518-12-31,ended
7001,1000458,1000461,1458-01-01,1503-12-31,ended
7001,1000460,1000463,1457-01-01,1499-12-31,ended
7001,1000462,1000465,1457-01-01,1529-12-31,ended
7001,1000464,1000467,1455-01-01,1502-12-31,ended
7001,1000466,1000469,1454-01-01,1488-12-31,ended
7001,1000468,1000471,1459-01-01,1491-12-31,ended
7001,1000470,1000473,1456-01-01,1484-12-31,ended
7001,1000472,1000475,1454-01-01,1483-12-31,ended
7001,1000474,1000477,1455-01-01,1497-12-31,ended
7001,1000476,1000479,1455-01-01,1488-12-31,ended
7001,1000478,1000481,1460-01-01,1486-12-31,ended
7001,1000480,1000483,1457-01-01,1489-12-31,ended
7001,1000482,1000485,1459-01-01,1503-12-31,ended
7001,1000484,1000487,1457-01-01,1505-12-31,ended
7001,1000486,1000489,1456-01-01,1484-12-31,ended
7001,1000488,1000491,1460-01-01,1500-12-31,ended
7001,1000490,1000493,1456-01-01,1475-12-31,ended
7001,1000492,1000495,1452-01-01,1481-12-31,ended
7001,1000494,1000497,1454-01-01,1463-12-31,ended
7001,1000496,1000499,1454-01-01,1510-12-31,ended
7001,1000498,1000501,1455-01-01,1496-12-31,ended
7001,1000500,1000503,1457-01-01,1502-12-31,ended
7001,1000502,1000505,1457-01-01,1506-12-31,ended
7001,1000504,1000507,1456-01-01,1493-12-31,ended
7001,1000506,1000509,1456-01-01,1498-12-31,ended
7001,1000508,1000511,1456-01-01,1465-12-31,ended
7001,1000510,1000513,1457-01-01,1472-12-31,ended
7001,1000512,1000515,1457-01-01,1504-12-31,ended
7001,1000514,1000517,1455-01-01,1476-12-31,ended
7001,1000516,1000519,1456-01-01,1510-12-31,ended
7001,1000518,1000521,1455-01-01,1492-12-31,ended
7001,1000520,1000523,1455-01-01,1498-12-31,ended
7001,1000522,1000525,1456-01-01,1506-12-31,ended
7001,1000524,1000527,1458-01-01,1467-12-31,ended
7001,1000526,1000529,1459-01-01,1494-12-31,ended
7001,1000528,1000531,1455-01-01,1475-12-31,ended
7001,1000530,1000533,1456-01-01,1497-12-31,ended
7001,1000532,1000535,1458-01-01,1491-12-31,ended
7001,1000534,1000537,1455-01-01,1487-12-31,ended
7001,1000536,1000539,1460-01-01,1484-12-31,ended
7001,1000538,1000541,1459-01-01,1480-12-31,ended
7001,1000540,1000543,1454-01-01,1484-12-31,ended
7001,1000542,1000545,1456-01-01,1521-12-31,ended
7001,1000544,1000547,1455-01-01,1486-12-31,ended
7001,1000546,1000549,1458-01-01,1492-12-31,ended
7001,1000548,1000551,1455-01-01,1500-12-31,ended
7001,1000550,1000553,1457-01-01,1488-12-31,ended
7001,1000552,1000555,1457-01-01,1462-12-31,ended
7001,1000554,1000557,1458-01-01,1472-12-31,ended
7001,1000556,1000559,1455-01-01,1480-12-31,ended
7001,1000558,1000561,1454-01-01,1469-12-31,ended
7001,1000560,1000563,1456-01-01,1492-12-31,ended
7001,1000562,1000565,1458-01-01,1473-12-31,ended
7001,1000564,1000567,1454-01-01,1504-12-31,ended
7001,1000566,1000569,1455-01-01,1497-12-31,ended
7001,1000568,1000571,1455-01-01,1495-12-31,ended
7001,1000570,1000573,1458-01-01,1497-12-31,ended
7001,1000572,1000575,1458-01-01,1489-12-31,ended
7001,1000574,1000577,1452-01-01,1466-12-31,ended
7001,1000576,1000579,1454-01-01,1480-12-31,ended
7001,1000578,1000581,1455-01-01,1499-12-31,ended
7001,1000580,1000583,1456-01-01,1493-12-31,ended
7001,1000582,1000585,1456-01-01,1499-12-31,ended
7001,1000584,1000587,1454-01-01,1480-12-31,ended
7001,1000586,1000589,1457-01-01,1475-12-31,ended
7001,1000588,1000591,1456-01-01,1484-12-31,ended
7001,1000417,1000590,1457-01-01,1483-12-31,ended
7001,1000419,1000592,1456-01-01,1477-12-31,ended
7001,1000416,1000421,1456-01-01,1468-12-31,ended
7001,1000418,1000423,1455-01-01,1499-12-31,ended
7001,1000420,1000425,1455-01-01,1506-12-31,ended
7001,1000422,1000427,1452-01-01,1491-12-31,ended
7001,1000424,1000429,1455-01-01,1498-12-31,ended
7001,1000426,1000431,1456-01-01,1473-12-31,ended
7001,1000428,1000433,1455-01-01,1479-12-31,ended
7001,1000430,1000435,1455-01-01,1497-12-31,ended
7001,1000432,1000437,1454-01-01,1506-12-31,ended
7001,1000434,1000439,1457-01-01,1497-12-31,ended
7001,1000436,1000441,1456-01-01,1491-12-31,ended
7001,1000438,1000443,1453-01-01,1473-12-31,ended
7001,1000440,1000445,1454-01-01,1482-12-31,ended
7001,1000442,1000447,1456-01-01,1497-12-31,ended
7001,1000444,1000449,1457-01-01,1490-12-31,ended
7001,1000446,1000451,1453-01-01,1509-12-31,ended
7001,1000448,1000453,1456-01-01,1498-12-31,ended
7001,1000450,1000455,1454-01-01,1482-12-31,ended
7001,1000452,1000457,1454-01-01,1479-12-31,ended
7001,1000454,1000459,1454-01-01,1520-12-31,ended
7001,1000456,1000461,1457-01-01,1503-12-31,ended
7001,1000458,1000463,1458-01-01,1514-12-31,ended
7001,1000460,1000465,1454-01-01,1499-12-31,ended
7001,1000462,1000467,1458-01-01,1502-12-31,ended
7001,1000464,1000469,1455-01-01,1488-12-31,ended
7001,1000466,1000471,1454-01-01,1529-12-31,ended
7001,1000468,1000473,1459-01-01,1484-12-31,ended
7001,1000470,1000475,1459-01-01,1515-12-31,ended
7001,1000593,1000594,1477-01-01,1526-12-31,ended
7001,1000595,1000596,1480-01-01,1537-12-31,ended
7001,1000597,1000598,1476-01-01,1525-12-31,ended
7001,1000599,1000600,1478-01-01,1486-12-31,ended
7001,1000601,1000602,1477-01-01,1517-12-31,ended
7001,1000603,1000604,1479-01-01,1524-12-31,ended
7001,1000605,1000606,1478-01-01,1502-12-31,ended
7001,1000607,1000608,1476-01-01,1504-12-31,ended
7001,1000609,1000610,1479-01-01,1514-12-31,ended
7001,1000611,1000612,1478-01-01,1491-12-31,ended
7001,1000613,1000614,1476-01-01,1502-12-31,ended
7001,1000615,1000616,1482-01-01,1523-12-31,ended
7001,1000617,1000618,1480-01-01,1523-12-31,ended
7001,1000619,1000620,1479-01-01,1507-12-31,ended
7001,1000621,1000622,1476-01-01,1513-12-31,ended
7001,1000623,1000624,1476-01-01,1526-12-31,ended
7001,1000625,1000626,1479-01-01,1495-12-31,ended
7001,1000627,1000628,1477-01-01,1506-12-31,ended
7001,1000629,1000630,1476-01-01,1493-12-31,ended
7001,1000631,1000632,1479-01-01,1483-12-31,ended
7001,1000633,1000634,1477-01-01,1522-12-31,ended
7001,1000635,1000636,1479-01-01,1504-12-31,ended
7001,1000637,1000638,1478-01-01,1492-12-31,ended
7001,1000639,1000640,1478-01-01,1526-12-31,ended
7001,1000641,1000642,1477-01-01,1503-12-31,ended
7001,1000643,1000644,1479-01-01,1488-12-31,ended
7001,1000645,1000646,1478-01-01,1481-12-31,ended
7001,1000647,1000648,1479-01-01,1509-12-31,ended
7001,1000649,1000650,1477-01-01,1494-12-31,ended
7001,1000651,1000652,1479-01-01,1518-12-31,ended
7001,1000653,1000654,1478-01-01,1535-12-31,ended
7001,1000655,1000656,1481-01-01,1507-12-31,ended
7001,1000657,1000658,1476-01-01,1525-12-31,ended
7001,1000659,1000660,1476-01-01,1524-12-31,ended
7001,1000661,1000662,1479-01-01,1529-12-31,ended
7001,1000663,1000664,1477-01-01,1532-12-31,ended
7001,1000665,1000666,1477-01-01,1508-12-31,ended
7001,1000667,1000668,1482-01-01,1528-12-31,ended
7001,1000669,1000670,1481-01-01,1508-12-31,ended
7001,1000671,1000672,1479-01-01,1499-12-31,ended
7001,1000673,1000674,1478-01-01,1487-12-31,ended
7001,1000675,1000676,1480-01-01,1534-12-31,ended
7001,1000677,1000678,1476-01-01,1518-12-31,ended
7001,1000679,1000680,1481-01-01,1529-12-31,ended
7001,1000681,1000682,1478-01-01,1493-12-31,ended
7001,1000683,1000684,1477-01-01,1492-12-31,ended
7001,1000685,1000686,1478-01-01,1527-12-31,ended
7001,1000687,1000688,1481-01-01,1518-12-31,ended
7001,1000689,1000690,1478-01-01,1503-12-31,ended
7001,1000691,1000692,1481-01-01,1513-12-31,ended
7001,1000693,1000694,1480-01-01,1517-12-31,ended
7001,1000695,1000696,1480-01-01,1498-12-31,ended
7001,1000697,1000698,1476-01-01,1529-12-31,ended
7001,1000699,1000700,1479-01-01,1486-12-31,ended
7001,1000701,1000702,1482-01-01,1540-12-31,ended
7001,1000703,1000704,1479-01-01,1526-12-31,ended
7001,1000705,1000706,1477-01-01,1524-12-31,ended
7001,1000707,1000708,1478-01-01,1503-12-31,ended
7001,1000709,1000710,1477-01-01,1514-12-31,ended
7001,1000711,1000712,1476-01-01,1498-12-31,ended
7001,1000713,1000714,1482-01-01,1491-12-31,ended
7001,1000715,1000716,1480-01-01,1536-12-31,ended
7001,1000717,1000718,1478-01-01,1490-12-31,ended
7001,1000719,1000720,1481-01-01,1493-12-31,ended
7001,1000721,1000722,1475-01-01,1515-12-31,ended
7001,1000723,1000724,1479-01-01,1521-12-31,ended
7001,1000725,1000726,1482-01-01,1523-12-31,ended
7001,1000727,1000728,1477-01-01,1509-12-31,ended
7001,1000729,1000730,1477-01-01,1485-12-31,ended
7001,1000731,1000732,1480-01-01,1536-12-31,ended
7001,1000733,1000734,1475-01-01,1497-12-31,ended
7001,1000735,1000736,1477-01-01,1535-12-31,ended
7001,1000737,1000738,1479-01-01,1551-12-31,ended
7001,1000739,1000740,1477-01-01,1492-12-31,ended
7001,1000741,1000742,1478-01-01,1513-12-31,ended
7001,1000743,1000744,1478-01-01,1511-12-31,ended
7001,1000745,1000746,1479-01-01,1515-12-31,ended
7001,1000747,1000748,1476-01-01,1505-12-31,ended
7001,1000749,1000750,1477-01-01,1536-12-31,ended
7001,1000751,1000752,1480-01-01,1493-12-31,ended
7001,1000753,1000754,1478-01-01,1508-12-31,ended
7001,1000755,1000756,1480-01-01,1504-12-31,ended
7001,1000757,1000758,1476-01-01,1522-12-31,ended
7001,1000759,1000760,1477-01-01,1524-12-31,ended
7001,1000761,1000762,1480-01-01,1523-12-31,ended
7001,1000763,1000764,1479-01-01,1520-12-31,ended
7001,1000765,1000766,1476-01-01,1511-12-31,ended
7001,1000767,1000768,1476-01-01,1517-12-31,ended
7001,1000769,1000770,1482-01-01,1546-12-31,ended
7001,1000771,1000772,1479-01-01,1493-12-31,ended
7001,1000773,1000774,1477-01-01,1535-12-31,ended
7001,1000775,1000776,1480-01-01,1508-12-31,ended
7001,1000777,1000778,1480-01-01,1525-12-31,ended
7001,1000779,1000780,1476-01-01,1511-12-31,ended
7001,1000781,1000782,1479-01-01,1504-12-31,ended
7001,1000783,1000784,1480-01-01,1498-12-31,ended
7001,1000785,1000786,1478-01-01,1517-12-31,ended
7001,1000787,1000788,1479-01-01,1516-12-31,ended
7001,1000789,1000790,1477-01-01,1524-12-31,ended
7001,1000791,1000792,1479-01-01,1509-12-31,ended
7001,1000793,1000794,1480-01-01,1535-12-31,ended
7001,1000795,1000796,1479-01-01,1493-12-31,ended
7001,1000797,1000798,1479-01-01,1500-12-31,ended
7001,1000799,1000800,1503-01-01,1548-12-31,ended
7001,1000801,1000802,1501-01-01,1536-12-31,ended
7001,1000803,1000804,1498-01-01,1515-12-31,ended
7001,1000805,1000806,1500-01-01,1509-12-31,ended
7001,1000807,1000808,1499-01-01,1552-12-31,ended
7001,1000809,1000810,1502-01-01,1509-12-31,ended
7001,1000811,1000812,1501-01-01,1537-12-31,ended
7001,1000813,1000814,1502-01-01,1537-12-31,ended
7001,1000815,1000816,1501-01-01,1523-12-31,ended
7001,1000817,1000818,1499-01-01,1531-12-31,ended
7001,1000819,1000820,1500-01-01,1534-12-31,ended
7001,1000821,1000822,1504-01-01,1526-12-31,ended
7001,1000823,1000824,1499-01-01,1530-12-31,ended
7001,1000825,1000826,1499-01-01,1512-12-31,ended
7001,1000827,1000828,1499-01-01,1545-12-31,ended
7001,1000829,1000830,1501-01-01,1522-12-31,ended
7001,1000831,1000832,1500-01-01,1530-12-31,ended
7001,1000833,1000834,1499-01-01,1533-12-31,ended
7001,1000835,1000836,1504-01-01,1515-12-31,ended
7001,1000837,1000838,1504-01-01,1533-12-31,ended
7001,1000839,1000840,1501-01-01,1551-12-31,ended
7001,1000841,1000842,1504-01-01,1551-12-31,ended
7001,1000843,1000844,1498-01-01,1544-12-31,ended
7001,1000845,1000846,1503-01-01,1539-12-31,ended
7001,1000847,1000848,1503-01-01,1534-12-31,ended
7001,1000849,1000850,1501-01-01,1508-12-31,ended
7001,1000851,1000852,1503-01-01,1520-12-31,ended
7001,1000853,1000854,1500-01-01,1553-12-31,ended
7001,1000855,1000856,1498-01-01,1518-12-31,ended
7001,1000857,1000858,1503-01-01,1508-12-31,ended
7001,1000859,1000860,1503-01-01,1529-12-31,ended
7001,1000861,1000862,1502-01-01,1510-12-31,ended
7001,1000863,1000864,1501-01-01,1530-12-31,ended
7001,1000865,1000866,1499-01-01,1535-12-31,ended
7001,1000867,1000868,1498-01-01,1534-12-31,ended
7001,1000869,1000870,1503-01-01,1545-12-31,ended
7001,1000871,1000872,1500-01-01,1535-12-31,ended
7001,1000873,1000874,1498-01-01,1506-12-31,ended
7001,1000875,1000876,1498-01-01,1529-12-31,ended
7001,1000877,1000878,1498-01-01,1528-12-31,ended
7001,1000879,1000880,1504-01-01,1529-12-31,ended
7001,1000881,1000882,1502-01-01,1515-12-31,ended
7001,1000883,1000884,1499-01-01,1547-12-31,ended
7001,1000885,1000886,1500-01-01,1572-12-31,ended
7001,1000887,1000888,1501-01-01,1553-12-31,ended
7001,1000889,1000890,1501-01-01,1534-12-31,ended
7001,1000891,1000892,1503-01-01,1534-12-31,ended
7001,1000893,1000894,1498-01-01,1544-12-31,ended
7001,1000895,1000896,1503-01-01,1531-12-31,ended
7001,1000897,1000898,1502-01-01,1530-12-31,ended
7001,1000899,1000900,1499-01-01,1507-12-31,ended
7001,1000901,1000902,1498-01-01,1536-12-31,ended
7001,1000903,1000904,1497-01-01,1537-12-31,ended
7001,1000905,1000906,1498-01-01,1530-12-31,ended
7001,1000907,1000908,1504-01-01,1537-12-31,ended
7001,1000909,1000910,1500-01-01,1528-12-31,ended
7001,1000911,1000912,1502-01-01,1524-12-31,ended
7001,1000913,1000914,1502-01-01,1507-12-31,ended
7001,1000915,1000916,1500-01-01,1524-12-31,ended
7001,1000917,1000918,1502-01-01,1524-12-31,ended
7001,1000919,1000920,1500-01-01,1541-12-31,ended
7001,1000921,1000922,1500-01-01,1532-12-31,ended
7001,1000923,1000924,1501-01-01,1510-12-31,ended
7001,1000925,1000926,1499-01-01,1531-12-31,ended
7001,1000927,1000928,1498-01-01,1527-12-31,ended
7001,1000929,1000930,1499-01-01,1526-12-31,ended
7001,1000931,1000932,1501-01-01,1531-12-31,ended
7001,1000933,1000934,1500-01-01,1504-12-31,ended
7001,1000935,1000936,1498-01-01,1531-12-31,ended
7001,1000937,1000938,1498-01-01,1536-12-31,ended
7001,1000939,1000940,1504-01-01,1515-12-31,ended
7001,1000941,1000942,1499-01-01,1519-12-31,ended
7001,1000943,1000944,1498-01-01,1508-12-31,ended
7001,1000945,1000946,1498-01-01,1535-12-31,ended
7001,1000947,1000948,1501-01-01,1570-12-31,ended
7001,1000949,1000950,1499-01-01,1555-12-31,ended
7001,1000951,1000952,1498-01-01,1521-12-31,ended
7001,1000953,1000954,1502-01-01,1510-12-31,ended
7001,1000955,1000956,1501-01-01,1536-12-31,ended
7001,1000957,1000958,1498-01-01,1503-12-31,ended
7001,1000959,1000960,1500-01-01,1548-12-31,ended
7001,1000961,1000962,1502-01-01,1512-12-31,ended
7001,1000963,1000964,1501-01-01,1514-12-31,ended
7001,1000965,1000966,1504-01-01,1519-12-31,ended
7001,1000967,1000968,1498-01-01,1530-12-31,ended
7001,1000969,1000970,1498-01-01,1559-12-31,ended
7001,1000971,1000972,1504-01-01,1520-12-31,ended
7001,1000973,1000974,1499-01-01,1515-12-31,ended
7001,1000975,1000976,1498-01-01,1520-12-31,ended
7001,1000977,1000978,1499-01-01,1529-12-31,ended
7001,1000979,1000980,1501-01-01,1544-12-31,ended
7001,1000981,1000982,1501-01-01,1549-12-31,ended
7001,1000983,1000984,1498-01-01,1518-12-31,ended
7001,1000985,1000986,1498-01-01,1541-12-31,ended
7001,1000987,1000988,1502-01-01,1531-12-31,ended
7001,1000989,1000990,1499-01-01,1527-12-31,ended
7001,1000991,1000992,1497-01-01,1545-12-31,ended
7001,1000993,1000994,1504-01-01,1545-12-31,ended
7001,1000995,1000996,1500-01-01,1554-12-31,ended
7001,1000997,1000998,1502-01-01,1544-12-31,ended
7001,1000999,1001000,1503-01-01,1507-12-31,ended
7001,1001001,1001002,1500-01-01,1546-12-31,ended
7001,1001003,1001004,1501-01-01,1553-12-31,ended
7001,1001005,1001006,1501-01-01,1504-12-31,ended
7001,1001007,1001008,1500-01-01,1540-12-31,ended
7001,1001009,1001010,1500-01-01,1568-12-31,ended
7001,1001011,1001012,1499-01-01,1508-12-31,ended
7001,1001013,1001014,1504-01-01,1574-12-31,ended
7001,1001015,1001016,1498-01-01,1530-12-31,ended
7001,1001017,1001018,1500-01-01,1532-12-31,ended
7001,1001019,1001020,1500-01-01,1518-12-31,ended
7001,1001021,1001022,1499-01-01,1529-12-31,ended
7001,1001023,1001024,1499-01-01,1519-12-31,ended
7001,1001025,1001026,1501-01-01,1531-12-31,ended
7001,1001027,1001028,1499-01-01,1502-12-31,ended
7001,1001029,1001030,1498-01-01,1509-12-31,ended
7001,1001031,1001032,1502-01-01,1534-12-31,ended
7001,1001033,1001034,1500-01-01,1525-12-31,ended
7001,1001035,1001036,1526-01-01,1543-12-31,ended
7001,1001037,1001038,1521-01-01,1570-12-31,ended
7001,1001039,1001040,1521-01-01,1543-12-31,ended
7001,1001041,1001042,1520-01-01,1532-12-31,ended
7001,1001043,1001044,1521-01-01,1544-12-31,ended
7001,1001045,1001046,1525-01-01,1545-12-31,ended
7001,1001047,1001048,1518-01-01,1557-12-31,ended
7001,1001049,1001050,1522-01-01,1532-12-31,ended
7001,1001051,1001052,1524-01-01,1545-12-31,ended
7001,1001053,1001054,1522-01-01,1544-12-31,ended
7001,1001055,1001056,1522-01-01,1578-12-31,ended
7001,1001057,1001058,1524-01-01,1534-12-31,ended
7001,1001059,1001060,1525-01-01,1555-12-31,ended
7001,1001061,1001062,1521-01-01,1566-12-31,ended
7001,1001063,1001064,1521-01-01,1578-12-31,ended
7001,1001065,1001066,1524-01-01,1563-12-31,ended
7001,1001067,1001068,1523-01-01,1534-12-31,ended
7001,1001069,1001070,1522-01-01,1543-12-31,ended
7001,1001071,1001072,1522-01-01,1563-12-31,ended
7001,1001073,1001074,1518-01-01,1553-12-31,ended
7001,1001075,1001076,1525-01-01,1546-12-31,ended
7001,1001077,1001078,1526-01-01,1571-12-31,ended
7001,1001079,1001080,1523-01-01,1542-12-31,ended
7001,1001081,1001082,1521-01-01,1576-12-31,ended
7001,1001083,1001084,1521-01-01,1574-12-31,ended
7001,1001085,1001086,1519-01-01,1574-12-31,ended
7001,1001087,1001088,1522-01-01,1562-12-31,ended
7001,1001089,1001090,1526-01-01,1551-12-31,ended
